"scenario","replicate","n_sightings","last_sighting","method","prior","alpha","threshold","estimated_year","date_error","absolute_date_error","no_threshold_crossing","final_probability"
"constant observation effort, matched expected sightings",25,9,2003,"Solow","later_beta_2_1",1,0.4,2010,5,5,FALSE,0.0691427118070802
"constant observation effort, matched expected sightings",25,9,2003,"Solow","uniform",1,0.5,2011,6,6,FALSE,0.0882156524090715
"constant observation effort, matched expected sightings",25,9,2003,"Solow","earlier_beta_1_2",1,0.5,2014,9,9,FALSE,0.121819398902587
"constant observation effort, matched expected sightings",25,9,2003,"Solow","later_beta_2_1",1,0.5,2009,4,4,FALSE,0.0691427118070802
"constant observation effort, matched expected sightings",25,9,2003,"Solow","uniform",1,0.6,2009,4,4,FALSE,0.0882156524090715
"constant observation effort, matched expected sightings",25,9,2003,"Solow","earlier_beta_1_2",1,0.6,2013,8,8,FALSE,0.121819398902587
"constant observation effort, matched expected sightings",25,9,2003,"Solow","later_beta_2_1",1,0.6,2008,3,3,FALSE,0.0691427118070802
"constant observation effort, matched expected sightings",25,9,2003,"Effort_fixed_alpha","uniform",0.6,0.5,2014,9,9,FALSE,0.297003892301891
"constant observation effort, matched expected sightings",25,9,2003,"Effort_fixed_alpha","uniform",0.8,0.5,2012,7,7,FALSE,0.171711006681176
"constant observation effort, matched expected sightings",25,9,2003,"Effort_fixed_alpha","uniform",1,0.5,2011,6,6,FALSE,0.0882156524116602
"constant observation effort, matched expected sightings",25,9,2003,"Effort_fixed_alpha","uniform",1.2,0.5,2010,5,5,FALSE,0.0416317073335046
"constant observation effort, matched expected sightings",25,9,2003,"Effort_fixed_alpha","uniform",1.5,0.5,2009,4,4,FALSE,0.0122416276797763
"constant observation effort, matched expected sightings",25,9,2003,"Effort_fixed_alpha","uniform",1.8,0.5,2008,3,3,FALSE,0.00336841838718026
"constant observation effort, matched expected sightings",25,9,2003,"Solow_te_median","uniform",1,-1,2005,0,0,FALSE,-1
"constant observation effort, matched expected sightings",25,9,2003,"Solow_te_median","earlier_beta_1_2",1,-1,2005,0,0,FALSE,-1
"constant observation effort, matched expected sightings",25,9,2003,"Solow_te_median","later_beta_2_1",1,-1,2005,0,0,FALSE,-1
"constant observation effort, matched expected sightings",25,9,2003,"Effort_te_median","uniform",0.6,-1,2006,1,1,FALSE,-1
"constant observation effort, matched expected sightings",25,9,2003,"Effort_te_median","uniform",1,-1,2005,0,0,FALSE,-1
"constant observation effort, matched expected sightings",25,9,2003,"Effort_te_median","uniform",1.5,-1,2004,-1,1,FALSE,-1
"constant observation effort, matched expected sightings",25,9,2003,"Effort_te_median","uniform",1.8,-1,2004,-1,1,FALSE,-1
"constant observation effort, matched expected sightings",26,9,1999,"Solow","uniform",1,0.3,2008,3,3,FALSE,0.0203625056696665
"constant observation effort, matched expected sightings",26,9,1999,"Solow","earlier_beta_1_2",1,0.3,2010,5,5,FALSE,0.0221551824208848
"constant observation effort, matched expected sightings",26,9,1999,"Solow","later_beta_2_1",1,0.3,2007,2,2,FALSE,0.0188382195007765
"constant observation effort, matched expected sightings",26,9,1999,"Solow","uniform",1,0.4,2007,2,2,FALSE,0.0203625056696665
"constant observation effort, matched expected sightings",26,9,1999,"Solow","earlier_beta_1_2",1,0.4,2009,4,4,FALSE,0.0221551824208848
"constant observation effort, matched expected sightings",26,9,1999,"Solow","later_beta_2_1",1,0.4,2005,0,0,FALSE,0.0188382195007765
"constant observation effort, matched expected sightings",26,9,1999,"Solow","uniform",1,0.5,2006,1,1,FALSE,0.0203625056696665
"constant observation effort, matched expected sightings",26,9,1999,"Solow","earlier_beta_1_2",1,0.5,2008,3,3,FALSE,0.0221551824208848
"constant observation effort, matched expected sightings",26,9,1999,"Solow","later_beta_2_1",1,0.5,2004,-1,1,FALSE,0.0188382195007765
"constant observation effort, matched expected sightings",26,9,1999,"Solow","uniform",1,0.6,2004,-1,1,FALSE,0.0203625056696665
"constant observation effort, matched expected sightings",26,9,1999,"Solow","earlier_beta_1_2",1,0.6,2007,2,2,FALSE,0.0221551824208848
"constant observation effort, matched expected sightings",26,9,1999,"Solow","later_beta_2_1",1,0.6,2003,-2,2,FALSE,0.0188382195007765
"constant observation effort, matched expected sightings",26,9,1999,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",26,9,1999,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",26,9,1999,"Effort_fixed_alpha","uniform",1,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",26,9,1999,"Effort_fixed_alpha","uniform",1.2,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",26,9,1999,"Effort_fixed_alpha","uniform",1.5,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",26,9,1999,"Effort_fixed_alpha","uniform",1.8,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",26,9,1999,"Solow_te_median","uniform",1,-1,2001,-4,4,FALSE,-1
"constant observation effort, matched expected sightings",26,9,1999,"Solow_te_median","earlier_beta_1_2",1,-1,2000,-5,5,FALSE,-1
"constant observation effort, matched expected sightings",26,9,1999,"Solow_te_median","later_beta_2_1",1,-1,2001,-4,4,FALSE,-1
"constant observation effort, matched expected sightings",26,9,1999,"Effort_te_median","uniform",0.6,-1,NA,NA,NA,TRUE,-1
"constant observation effort, matched expected sightings",26,9,1999,"Effort_te_median","uniform",1,-1,NA,NA,NA,TRUE,-1
"constant observation effort, matched expected sightings",26,9,1999,"Effort_te_median","uniform",1.5,-1,NA,NA,NA,TRUE,-1
"constant observation effort, matched expected sightings",26,9,1999,"Effort_te_median","uniform",1.8,-1,NA,NA,NA,TRUE,-1
"constant observation effort, matched expected sightings",27,10,2001,"Solow","uniform",1,0.3,2010,5,5,FALSE,0.0266240897043797
"constant observation effort, matched expected sightings",27,10,2001,"Solow","earlier_beta_1_2",1,0.3,2012,7,7,FALSE,0.0322038118028952
"constant observation effort, matched expected sightings",27,10,2001,"Solow","later_beta_2_1",1,0.3,2009,4,4,FALSE,0.0226923499665347
"constant observation effort, matched expected sightings",27,10,2001,"Solow","uniform",1,0.4,2009,4,4,FALSE,0.0266240897043797
"constant observation effort, matched expected sightings",27,10,2001,"Solow","earlier_beta_1_2",1,0.4,2011,6,6,FALSE,0.0322038118028952
"constant observation effort, matched expected sightings",27,10,2001,"Solow","later_beta_2_1",1,0.4,2007,2,2,FALSE,0.0226923499665347
"constant observation effort, matched expected sightings",27,10,2001,"Solow","uniform",1,0.5,2008,3,3,FALSE,0.0266240897043797
"constant observation effort, matched expected sightings",27,10,2001,"Solow","earlier_beta_1_2",1,0.5,2010,5,5,FALSE,0.0322038118028952
"constant observation effort, matched expected sightings",27,10,2001,"Solow","later_beta_2_1",1,0.5,2006,1,1,FALSE,0.0226923499665347
"constant observation effort, matched expected sightings",27,10,2001,"Solow","uniform",1,0.6,2007,2,2,FALSE,0.0266240897043797
"constant observation effort, matched expected sightings",27,10,2001,"Solow","earlier_beta_1_2",1,0.6,2009,4,4,FALSE,0.0322038118028952
"constant observation effort, matched expected sightings",27,10,2001,"Solow","later_beta_2_1",1,0.6,2005,0,0,FALSE,0.0226923499665347
"constant observation effort, matched expected sightings",27,10,2001,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",27,10,2001,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",27,10,2001,"Effort_fixed_alpha","uniform",1,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",27,10,2001,"Effort_fixed_alpha","uniform",1.2,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",27,10,2001,"Effort_fixed_alpha","uniform",1.5,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",27,10,2001,"Effort_fixed_alpha","uniform",1.8,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",27,10,2001,"Solow_te_median","uniform",1,-1,2003,-2,2,FALSE,-1
"constant observation effort, matched expected sightings",27,10,2001,"Solow_te_median","earlier_beta_1_2",1,-1,2002,-3,3,FALSE,-1
"constant observation effort, matched expected sightings",27,10,2001,"Solow_te_median","later_beta_2_1",1,-1,2003,-2,2,FALSE,-1
"constant observation effort, matched expected sightings",27,10,2001,"Effort_te_median","uniform",0.6,-1,NA,NA,NA,TRUE,-1
"constant observation effort, matched expected sightings",27,10,2001,"Effort_te_median","uniform",1,-1,NA,NA,NA,TRUE,-1
"constant observation effort, matched expected sightings",27,10,2001,"Effort_te_median","uniform",1.5,-1,NA,NA,NA,TRUE,-1
"constant observation effort, matched expected sightings",27,10,2001,"Effort_te_median","uniform",1.8,-1,NA,NA,NA,TRUE,-1
"constant observation effort, matched expected sightings",28,14,2003,"Solow","uniform",1,0.3,2010,5,5,FALSE,0.00967673006535015
"constant observation effort, matched expected sightings",28,14,2003,"Solow","earlier_beta_1_2",1,0.3,2012,7,7,FALSE,0.0127790997975347
"constant observation effort, matched expected sightings",28,14,2003,"Solow","later_beta_2_1",1,0.3,2009,4,4,FALSE,0.00778642675273262
"constant observation effort, matched expected sightings",28,14,2003,"Solow","uniform",1,0.4,2010,5,5,FALSE,0.00967673006535015
"constant observation effort, matched expected sightings",28,14,2003,"Solow","earlier_beta_1_2",1,0.4,2012,7,7,FALSE,0.0127790997975347
"constant observation effort, matched expected sightings",28,14,2003,"Solow","later_beta_2_1",1,0.4,2008,3,3,FALSE,0.00778642675273262
"constant observation effort, matched expected sightings",28,14,2003,"Solow","uniform",1,0.5,2009,4,4,FALSE,0.00967673006535015
"constant observation effort, matched expected sightings",28,14,2003,"Solow","earlier_beta_1_2",1,0.5,2011,6,6,FALSE,0.0127790997975347
"constant observation effort, matched expected sightings",28,14,2003,"Solow","later_beta_2_1",1,0.5,2008,3,3,FALSE,0.00778642675273262
"constant observation effort, matched expected sightings",28,14,2003,"Solow","uniform",1,0.6,2008,3,3,FALSE,0.00967673006535015
"constant observation effort, matched expected sightings",28,14,2003,"Solow","earlier_beta_1_2",1,0.6,2010,5,5,FALSE,0.0127790997975347
"constant observation effort, matched expected sightings",28,14,2003,"Solow","later_beta_2_1",1,0.6,2007,2,2,FALSE,0.00778642675273262
"constant observation effort, matched expected sightings",28,14,2003,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",28,14,2003,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",28,14,2003,"Effort_fixed_alpha","uniform",1,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",28,14,2003,"Effort_fixed_alpha","uniform",1.2,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",28,14,2003,"Effort_fixed_alpha","uniform",1.5,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",28,14,2003,"Effort_fixed_alpha","uniform",1.8,0.5,NA,NA,NA,TRUE,NA
"constant observation effort, matched expected sightings",28,14,2003,"Solow_te_median","uniform",1,-1,2004,-1,1,FALSE,-1
"constant observation effort, matched expected sightings",28,14,2003,"Solow_te_median","earlier_beta_1_2",1,-1,2004,-1,1,FALSE,-1
"constant observation effort, matched expected sightings",28,14,2003,"Solow_te_median","later_beta_2_1",1,-1,2004,-1,1,FALSE,-1
"constant observation effort, matched expected sightings",28,14,2003,"Effort_te_median","uniform",0.6,-1,NA,NA,NA,TRUE,-1
"constant observation effort, matched expected sightings",28,14,2003,"Effort_te_median","uniform",1,-1,NA,NA,NA,TRUE,-1
"constant observation effort, matched expected sightings",28,14,2003,"Effort_te_median","uniform",1.5,-1,NA,NA,NA,TRUE,-1
"constant observation effort, matched expected sightings",28,14,2003,"Effort_te_median","uniform",1.8,-1,NA,NA,NA,TRUE,-1
"constant observation effort, matched expected sightings",29,8,1998,"Solow","uniform",1,0.3,2008,3,3,FALSE,0.0255832802878483
"constant observation effort, matched expected sightings",29,8,1998,"Solow","earlier_beta_1_2",1,0.3,2010,5,5,FALSE,0.0267616091390649
"constant observation effort, matched expected sightings",29,8,1998,"Solow","later_beta_2_1",1,0.3,2006,1,1,FALSE,0.0245043402672076
"constant observation effort, matched expected sightings",29,8,1998,"Solow","uniform",1,0.4,2006,1,1,FALSE,0.0255832802878483
"constant observation effort, matched expected sightings",29,8,1998,"Solow","earlier_beta_1_2",1,0.4,2008,3,3,FALSE,0.0267616091390649
"constant observation effort, matched expected sightings",29,8,1998,"Solow","later_beta_2_1",1,0.4,2004,-1,1,FALSE,0.0245043402672076
"constant observation effort, matched expected sightings",29,8,1998,"Solow","uniform",1,0.5,2005,0,0,FALSE,0.0255832802878483
"constant observation effort, matched expected sightings",29,8,1998,"Solow","earlier_beta_1_2",1,0.5,2007,2,2,FALSE,0.0267616091390649
"constant observation effort, matched expected sightings",29,8,1998,"Solow","later_beta_2_1",1,0.5,2003,-2,2,FALSE,0.0245043402672076
"constant observation effort, matched expected sightings",29,8,1998,"Solow","uniform",1,0.6,2004,-1,1,FALSE,0.0255832802878483
"constant observation effort, matched expected sightings",29,8,1998,"Solow","earlier_beta_1_2",1,0.6,2006,1,1,FALSE,0.0267616091390649
"constant observation effort, matched expected sightings",29,8,1998,"Solow","later_beta_2_1",1,0.6,2002,-3,3,FALSE,0.0245043402672076
"constant observation effort, matched expected sightings",29,8,1998,"Effort_fixed_alpha","uniform",0.6,0.5,2008,3,3,FALSE,0.161105487329633
"constant observation effort, matched expected sightings",29,8,1998,"Effort_fixed_alpha","uniform",0.8,0.5,2006,1,1,FALSE,0.068367273057095
"constant observation effort, matched expected sightings",29,8,1998,"Effort_fixed_alpha","uniform",1,0.5,2005,0,0,FALSE,0.0255832802972803
"constant observation effort, matched expected sightings",29,8,1998,"Effort_fixed_alpha","uniform",1.2,0.5,2004,-1,1,FALSE,0.00888591669505573
"constant observation effort, matched expected sightings",29,8,1998,"Effort_fixed_alpha","uniform",1.5,0.5,2003,-2,2,FALSE,0.00168292741817737
"constant observation effort, matched expected sightings",29,8,1998,"Effort_fixed_alpha","uniform",1.8,0.5,2002,-3,3,FALSE,0.000302016791951129
"constant observation effort, matched expected sightings",29,8,1998,"Solow_te_median","uniform",1,-1,2000,-5,5,FALSE,-1
"constant observation effort, matched expected sightings",29,8,1998,"Solow_te_median","earlier_beta_1_2",1,-1,2000,-5,5,FALSE,-1
"constant observation effort, matched expected sightings",29,8,1998,"Solow_te_median","later_beta_2_1",1,-1,2000,-5,5,FALSE,-1
"constant observation effort, matched expected sightings",29,8,1998,"Effort_te_median","uniform",0.6,-1,2001,-4,4,FALSE,-1
"constant observation effort, matched expected sightings",29,8,1998,"Effort_te_median","uniform",1,-1,2000,-5,5,FALSE,-1
"constant observation effort, matched expected sightings",29,8,1998,"Effort_te_median","uniform",1.5,-1,1999,-6,6,FALSE,-1
"constant observation effort, matched expected sightings",29,8,1998,"Effort_te_median","uniform",1.8,-1,1999,-6,6,FALSE,-1
"constant observation effort, matched expected sightings",30,6,2002,"Solow","uniform",1,0.3,2017,12,12,FALSE,0.209472494106858
"constant observation effort, matched expected sightings",30,6,2002,"Solow","earlier_beta_1_2",1,0.3,2020,15,15,FALSE,0.279042359492342
"constant observation effort, matched expected sightings",30,6,2002,"Solow","later_beta_2_1",1,0.3,2014,9,9,FALSE,0.167669676600722
"constant observation effort, matched expected sightings",30,6,2002,"Solow","uniform",1,0.4,2014,9,9,FALSE,0.209472494106858
"constant observation effort, matched expected sightings",30,6,2002,"Solow","earlier_beta_1_2",1,0.4,2018,13,13,FALSE,0.279042359492342
"constant observation effort, matched expected sightings",30,6,2002,"Solow","later_beta_2_1",1,0.4,2012,7,7,FALSE,0.167669676600722
